320193|Apple Inc.|10-K|2025-10-31|edgar/data/320193/0000320193-25-000079.txt|edgar/data/320193/0000320193-25-000079-index.html
320193|Apple Inc.|144/A|2025-10-02|edgar/data/320193/0001959173-25-006313.txt|edgar/data/320193/0001959173-25-006313-index.html
320193|Apple Inc.|144|2025-10-02|edgar/data/320193/0001950047-25-007713.txt|edgar/data/320193/0001950047-25-007713-index.html
320193|Apple Inc.|144|2025-10-02|edgar/data/320193/0001959173-25-006307.txt|edgar/data/320193/0001959173-25-006307-index.html
320193|Apple Inc.|144|2025-10-02|edgar/data/320193/0001969223-25-000822.txt|edgar/data/320193/0001969223-25-000822-index.html
320193|Apple Inc.|144|2025-10-02|edgar/data/320193/0001969223-25-000824.txt|edgar/data/320193/0001969223-25-000824-index.html
320193|Apple Inc.|144|2025-10-16|edgar/data/320193/0001950047-25-008030.txt|edgar/data/320193/0001950047-25-008030-index.html
320193|Apple Inc.|25-NSE|2025-11-14|edgar/data/320193/0001354457-25-001138.txt|edgar/data/320193/0001354457-25-001138-index.html
320193|Apple Inc.|4|2025-10-03|edgar/data/320193/0001214156-25-000011.txt|edgar/data/320193/0001214156-25-000011-index.html
320193|Apple Inc.|4|2025-10-03|edgar/data/320193/0001462356-25-000010.txt|edgar/data/320193/0001462356-25-000010-index.html
320193|Apple Inc.|4|2025-10-03|edgar/data/320193/0001767094-25-000009.txt|edgar/data/320193/0001767094-25-000009-index.html
320193|Apple Inc.|4|2025-10-03|edgar/data/320193/0002078476-25-000005.txt|edgar/data/320193/0002078476-25-000005-index.html
320193|Apple Inc.|4|2025-10-17|edgar/data/320193/0001631982-25-000009.txt|edgar/data/320193/0001631982-25-000009-index.html
320193|Apple Inc.|4|2025-10-17|edgar/data/320193/0002050912-25-000008.txt|edgar/data/320193/0002050912-25-000008-index.html
320193|Apple Inc.|4|2025-11-12|edgar/data/320193/0001631982-25-000011.txt|edgar/data/320193/0001631982-25-000011-index.html
320193|Apple Inc.|4|2025-11-14|edgar/data/320193/0001462356-25-000012.txt|edgar/data/320193/0001462356-25-000012-index.html
320193|Apple Inc.|8-K|2025-10-30|edgar/data/320193/0000320193-25-000077.txt|edgar/data/320193/0000320193-25-000077-index.html
